1302.842310	1303.353223	M - table hit
1303.353223	1303.823210	D
1303.823210	1304.654268	S
1304.654268	1306.343449	M - table rolling?
1306.343449	1306.612767	S
1306.612767	1307.835922	D
1307.835922	1309.359419	S
1309.359419	1310.782582	D
1310.782582	1311.226165	M - table hit
1311.226165	1311.535089	S
1311.535089	1312.436118	M - table hit
1312.436118	1313.762907	D
1313.762907	1314.005162	S
1314.005162	1314.458646	M - table hit
1314.458646	1316.448830	D
1316.448830	1316.720789	M - table hit
1316.720789	1317.326095	D
1317.326095	1317.633039	M - table hits
1317.633039	1318.036356	D
1318.036356	1318.413270	M - table hit
1318.413270	1318.702391	D
1318.702391	1319.022537	M - table hit
1319.022537	1320.612044	D
1320.612044	1321.301182	M - table hits
1321.301182	1321.909789	A
1321.909789	1322.186368	M - table hit
1322.186368	1322.470869	D
1322.470869	1323.824722	M - table hits
1323.824722	1324.325733	D
1324.325733	1324.471614	M - table hit
1324.471614	1324.703967	D
1324.703967	1324.950182	S
1324.950182	1325.352840	D
1325.352840	1325.532385	M - table hit
1325.532385	1326.242647	D
1326.242647	1326.290173	M - table hit
1326.290173	1326.685570	D
1326.685570	1326.993174	M - table hit
1326.993174	1327.247310	A
1327.247310	1327.749642	M - table hit
1327.749642	1328.915368	D
1328.915368	1330.516756	M - table hits
1330.516756	1331.898333	D
1331.898333	1332.066657	M - table hit
1332.066657	1332.327394	D
1332.327394	1333.570352	M - table hits
1333.570352	1334.438375	D
1334.438375	1334.829811	M - table hit
1334.829811	1335.212666	D
1335.212666	1335.442379	M - table hit
1335.442379	1335.750643	A
1335.750643	1337.097895	D
1337.097895	1337.211431	M - table hit
1337.211431	1337.659635	D
1337.659635	1338.117080	M - table hit
1338.117080	1338.278143	A
1338.278143	1338.501915	M - table hit
1338.501915	1338.870908	A
1338.870908	1339.136265	S
1339.136265	1339.481495	D
1339.481495	1339.916497	S
1339.916497	1341.123809	D
1341.123809	1351.038423	M - table hits
1351.038423	1351.539434	S
1351.539434	1353.076793	M - table hit
1353.076793	1353.527638	S
1353.527638	1354.105220	M - table hits
1354.105220	1358.226848	S
1358.226848	1360.303504	M - table hits
1360.303504	1361.582766	D
1361.582766	1362.200614	S
1362.200614	1362.625715	A
1362.625715	1363.585492	S
1363.585492	1367.267497	D
1367.267497	1367.762568	A
1367.762568	1368.276121	D
1368.276121	1368.755349	S
1368.755349	1369.000904	M - clap

